name;ID;country;province;prefecture/city ;county;latitude;longitude;date;host
MN072879_mosquito_Yunnan_2009;MN072879;mainland China;Yunnan;NA;NA;NA;NA;2009;mosquito
MN072880_mosquito_Yunnan_2009;MN072880;mainland China;Yunnan;NA;NA;NA;NA;2009;mosquito
MN072881_mosquito_Yunnan_2009;MN072881;mainland China;Yunnan;NA;NA;NA;NA;2009;mosquito
MN072882_mosquito_Yunnan_2009;MN072882;mainland China;Yunnan;NA;NA;NA;NA;2009;mosquito
MN072883_mosquito_Yunnan_2009;MN072883;mainland China;Yunnan;NA;NA;NA;NA;2009;mosquito
MN072884_mosquito_Yunnan_2009;MN072884;mainland China;Yunnan;NA;NA;NA;NA;2009;mosquito
MN072885_mosquito_Yunnan_2009;MN072885;mainland China;Yunnan;NA;NA;NA;NA;2009;mosquito
MN072886_mosquito_Wenzhou_2009;MN072886;mainland China;Zhejiang;Wenzhou;NA;NA;NA;2009;mosquito
MN072887_mosquito_Wenzhou_2009;MN072887;mainland China;Zhejiang;Wenzhou;NA;NA;NA;2009;mosquito
MN072888_mosquito_Wenzhou_2009;MN072888;mainland China;Zhejiang;Wenzhou;NA;NA;NA;2009;mosquito
MN072889_mosquito_Hubei_2010;MN072889;mainland China;Hubei;NA;NA;NA;NA;2010;mosquito
MN072890_mosquito_Hubei_2010;MN072890;mainland China;Hubei;NA;NA;NA;NA;2010;mosquito
MN072891_mosquito_Hubei_2010;MN072891;mainland China;Hubei;NA;NA;NA;NA;2010;mosquito
MN072892_mosquito_Hubei_2010;MN072892;mainland China;Hubei;NA;NA;NA;NA;2010;mosquito
MN072893_mosquito_Hubei_2010;MN072893;mainland China;Hubei;NA;NA;NA;NA;2010;mosquito
MN072894_mosquito_Hubei_2010;MN072894;mainland China;Hubei;NA;NA;NA;NA;2010;mosquito
MN072895_mosquito_Hubei_2010;MN072895;mainland China;Hubei;NA;NA;NA;NA;2010;mosquito
MN072896_mosquito_Shaanxi_2012;MN072896;mainland China;Shaanxi;NA;NA;NA;NA;2012;mosquito
MN072897_mosquito_Shaanxi_2012;MN072897;mainland China;Shaanxi;NA;NA;NA;NA;2012;mosquito
MN072898_mosquito_Shaanxi_2012;MN072898;mainland China;Shaanxi;NA;NA;NA;NA;2012;mosquito
MN072899_mosquito_Shaanxi_2012;MN072899;mainland China;Shaanxi;NA;NA;NA;NA;2012;mosquito
MN072900_mosquito_Shaanxi_2012;MN072900;mainland China;Shaanxi;NA;NA;NA;NA;2012;mosquito
MN072901_mosquito_Shaanxi_2012;MN072901;mainland China;Shaanxi;NA;NA;NA;NA;2012;mosquito
MN072903_mosquito_Shanxi_2012;MN072903;mainland China;Shanxi;NA;NA;NA;NA;2012;mosquito
MN072904_mosquito_Shanxi_2012;MN072904;mainland China;Shanxi;NA;NA;NA;NA;2012;mosquito
MN072905_mosquito_Shanxi_2012;MN072905;mainland China;Shanxi;NA;NA;NA;NA;2012;mosquito
MN072906_mosquito_Shanxi_2012;MN072906;mainland China;Shanxi;NA;NA;NA;NA;2012;mosquito
MN072907_mosquito_Hunan_2012;MN072907;mainland China;Hunan;NA;NA;NA;NA;2012;mosquito
MN403060_mosquito_Zhejiang-Yueqing_2019-07-08;MN403060;mainland China;Zhejiang;Wenzhou;Yueqing;NA;NA;2019/07/08;mosquito
MN403061_mosquito_Zhejiang-Yueqing_2019-07-08;MN403061;mainland China;Zhejiang;Wenzhou;Yueqing;NA;NA;2019/07/08;mosquito
MN403062_mosquito_Zhejiang-Yueqing_2019-07-08;MN403062;mainland China;Zhejiang;Wenzhou;Yueqing;NA;NA;2019/07/08;mosquito
MN403063_mosquito_Zhejiang-Jinyun_2019-08-05;MN403063;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2019/08/05;mosquito
MN403065_mosquito_Zhejiang-Jinyun_2019-08-05;MN403065;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2019/08/05;mosquito
MN403066_mosquito_Zhejiang-Jinyun_2019-08-05;MN403066;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2019/08/05;mosquito
MN403069_mosquito_Zhejiang-Jinyun_2019-08-05;MN403069;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2019/08/05;mosquito
MN403070_mosquito_Zhejiang-Jinyun_2019-08-05;MN403070;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2019/08/05;mosquito
MN403074_mosquito_Zhejiang-Jinyun_2019-08-05;MN403074;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2019/08/05;mosquito
MN403075_mosquito_Zhejiang-Jinyun_2019-08-05;MN403075;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2019/08/05;mosquito
MN403076_mosquito_Zhejiang-Jinyun_2019-08-05;MN403076;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2019/08/05;mosquito
MN403079_mosquito_Zhejiang-Jinyun_2019-08-05;MN403079;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2019/08/05;mosquito
MN403083_mosquito_Zhejiang-Jinyun_2019-08-05;MN403083;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2019/08/05;mosquito
MN403085_mosquito_Zhejiang-Jinyun_2019-08-05;MN403085;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2019/08/05;mosquito
MN403087_mosquito_Zhejiang-Jinyun_2019-08-05;MN403087;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2019/08/05;mosquito
MN403088_mosquito_Zhejiang-Jinyun_2019-08-05;MN403088;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2019/08/05;mosquito
MN403090_mosquito_Zhejiang-Jinyun_2019-08-05;MN403090;mainland China;Zhejiang;Lishui;Jinyun;NA;NA;2019/08/05;mosquito
MN529589_mosquito_Zhejiang_2018-08;MN529589;mainland China;Zhejiang;NA;NA;NA;NA;2018/08;mosquito
MN639770_human_Yunnan_2018-05;MN639770;mainland China;Yunnan;NA;NA;NA;NA;2018/05;human
MN752873_swine_Henan-Luohe_2018-09-12;MN752873;mainland China;Henan;Luohe;NA;NA;NA;2018/09/12;swine
MN752874_swine_Henan-Luohe_2018-05-23;MN752874;mainland China;Henan;Luohe;NA;NA;NA;2018/05/23;swine
MN752875_swine_Henan-Xinxiang_2018-07-11;MN752875;mainland China;Henan;Xinxiang;NA;NA;NA;2018/07/11;swine
MN752876_swine_Henan-Xinyang_2018-04-30;MN752876;mainland China;Henan;Xinyang;NA;NA;NA;2018/04/30;swine
MN752877_mosquito_Liaoning-Dalian_2018-06-27;MN752877;mainland China;Liaoning;Dalian;NA;NA;NA;2018/06/27;mosquito
MN752878_swine_Guangxi-Guigang_2018-03-18;MN752878;mainland China;Guangxi;Guigang;NA;NA;NA;2018/03/18;swine
MN752879_swine_Neimeng-Baotou_2018-09-12;MN752879;mainland China;Inner Mongolia;Baotou;NA;NA;NA;2018/09/12;swine
MN752880_swine_Guangxi-Qingzhou_2018-02-05;MN752880;mainland China;Guangxi;Qingzhou;NA;NA;NA;2018/02/05;swine
MN752881_swine_Guangxi-Nanning_2018-10-31;MN752881;mainland China;Guangxi;Nanning;NA;NA;NA;2018/10/31;swine
MN752882_mosquito_Liaoning-Dalian_2018-06-27;MN752882;mainland China;Liaoning;Dalian;NA;NA;NA;2018/06/27;mosquito
MT134112_human_Ningxia_2018;MT134112;mainland China;Ningxia;NA;NA;NA;NA;2018;human
MT253731_Australia_human_2019-12;MT253731;Australia;NA;NA;NA;NA;NA;2019/12;human
MT253733_swine_Australia_2000;MT253733;Australia;NA;NA;NA;NA;NA;2000;swine
MT253734_mosquito_Australia_2004;MT253734;Australia;NA;NA;NA;NA;NA;2004;mosquito
MT253735_swine_Australia_1998;MT253735;Australia;NA;NA;NA;NA;NA;1998;swine
MT253737_swine_Australia_1998;MT253737;Australia;NA;NA;NA;NA;NA;1998;swine
MT254462_mosquito_Fuyuvillage-Beihaitownship-Yunan_2018-08-06;MT254462;mainland China;Yunan;Baoshan;Tengchong;25,078364;98,57774;2018/08/06;mosquito
MT254463_mosquito_Fuyuvillage-Beihaitownship-Yunan_2018-08-06;MT254463;mainland China;Yunan;Baoshan;Tengchong;25,078364;98,57774;2018/08/06;mosquito
MT254464_mosquito_Fuyuvillage-Beihaitownship-Yunan_2018-08-06;MT254464;mainland China;Yunan;Baoshan;Tengchong;25,078364;98,57774;2018/08/06;mosquito
MT254466_mosquito_Fuyuvillage-Beihaitownship-Yunan_2018-08-06;MT254466;mainland China;Yunan;Baoshan;Tengchong;25,078364;98,57774;2018/08/06;mosquito
MT254469_mosquito_Fuyuvillage-Beihaitownship-Yunan_2018-09-05;MT254469;mainland China;Yunan;Baoshan;Tengchong;25,078364;98,57774;2018/09/05;mosquito
MT254470_mosquito_Fuyuvillage-Beihaitownship-Yunan_2018-09-27;MT254470;mainland China;Yunan;Baoshan;Tengchong;25,078364;98,57774;2018/09/27;mosquito
MW246758_mosquito_JinshanDistrict-Shanghai_2018-08-07;MW246758;mainland China;;Shanghai;JinshanDistrict;NA;NA;2018/08/07;mosquito
MW246759_mosquito_Zaoyangcounty-Hubei_2018-07-19;MW246759;mainland China;Hubei;Xiangyang;Zaoyang;NA;NA;2018/07/19;mosquito
S47265_human_Japan_1966;S47265;Japan;NA;NA;NA;NA;NA;1966;human
U03690_human_Nepal_1985;U03690;Nepal;NA;NA;NA;NA;NA;1985;human
U03691_mosquito_Taiwan_1982;U03691;Taiwan;NA;NA;NA;NA;NA;1982;mosquito
U03693_mosquito_Thailand_1982;U03693;Thailand;NA;NA;NA;NA;NA;1982;mosquito
U03694_human_Japan_1935_1935;U03694;Japan;NA;NA;NA;NA;NA;1935;human
U03696_Vietnam-Saigon_1962;U03696;Vietnam;NA;NA;NA;NA;NA;1962;NA
U14163_mosquito_Shaanxi-Xian_1954;U14163;mainland China;Shaanxi;Xi'an;NA;NA;NA;1954;mosquito
U34927_mosquito_South_Korea_1987;U34927;South Korea;NA;NA;NA;NA;NA;1987;mosquito
U34929_mosquito_South_Korea_1994;U34929;South Korea;NA;NA;NA;NA;NA;1994;mosquito
U44957_mosquito_Taiwan_1983;U44957;Taiwan;NA;NA;NA;NA;NA;1983;mosquito
U44958_mosquito_Taiwan_1984;U44958;Taiwan;NA;NA;NA;NA;NA;1984;mosquito
U44959_mosquito_Taiwan_1986;U44959;Taiwan;NA;NA;NA;NA;NA;1986;mosquito
U44960_mosquito_Taiwan_1990;U44960;Taiwan;NA;NA;NA;NA;NA;1990;mosquito
U44961_mosquito_Taiwan_1987;U44961;Taiwan;NA;NA;NA;NA;NA;1987;mosquito
U44962_mosquito_Taiwan_1985;U44962;Taiwan;NA;NA;NA;NA;NA;1985;mosquito
U44964_mosquito_Japan_1959;U44964;Japan;NA;NA;NA;NA;NA;1959;mosquito
U44965_mosquito_Taiwan_1985;U44965;Taiwan;NA;NA;NA;NA;NA;1985;mosquito
U44967_mosquito_Taiwan_1984;U44967;Taiwan;NA;NA;NA;NA;NA;1984;mosquito
U44968_mosquito_Taiwan_1985;U44968;Taiwan;NA;NA;NA;NA;NA;1985;mosquito
U44969_mosquito_Taiwan_1985;U44969;Taiwan;NA;NA;NA;NA;NA;1985;mosquito
U44973_mosquito_Taiwan_1965;U44973;Taiwan;NA;NA;NA;NA;NA;1965;mosquito
U44974_mosquito_Taiwan_1965;U44974;Taiwan;NA;NA;NA;NA;NA;1965;mosquito
U47032_mosquito_China_1949;U47032;mainland China;NA;NA;NA;NA;NA;1949;mosquito
U70387_human_India_1978;U70387;India;NA;NA;NA;NA;NA;1978;human
U70390_mosquito_Japan_1978;U70390;Japan;NA;NA;NA;NA;NA;1978;mosquito
U70391_swine_Thailand_1984;U70391;Thailand;NA;NA;NA;NA;NA;1984;swine
U70392_human_Nepal_1985;U70392;Nepal;NA;NA;NA;NA;NA;1985;human
U70393_human_Thailand_1964;U70393;Thailand;NA;NA;NA;NA;NA;1964;human
U70394_mosquito_India_1956;U70394;India;NA;NA;NA;NA;NA;1956;mosquito
U70395_human_Sri_Lanka_1987;U70395;Sri Lanka;NA;NA;NA;NA;NA;1987;human
U70396_mosquito_Taiwan_1972;U70396;Taiwan;NA;NA;NA;NA;NA;1987;mosquito
U70399_human_Japan_1966;U70399;Japan;NA;NA;NA;NA;NA;1966;human
U70400_human_Japan_1967;U70400;Japan;NA;NA;NA;NA;NA;1967;human
U70402_human_India_1978;U70402;India;NA;NA;NA;NA;NA;1978;human
U70403_human_India_1982;U70403;India;NA;NA;NA;NA;NA;1982;human
U70404_mosquito_Indonesia_1979-03;U70404;Indonesia;NA;NA;NA;NA;NA;1979/03;mosquito
U70406_mosquito_Indonesia_1980-06;U70406;Indonesia;NA;NA;NA;NA;NA;1980/06;mosquito
U70408_mosquito_Indonesia_1981;U70408;Indonesia;NA;NA;NA;NA;NA;1981;mosquito
U70410_mosquito_Cambodia_1967;U70410;Cambodia;NA;NA;NA;NA;NA;1967;mosquito
U70411_mosquito_Japan_1969;U70411;Japan;NA;NA;NA;NA;NA;1969;mosquito
U70414_mosquito_Japan_1979;U70414;Japan;NA;NA;NA;NA;NA;1979;mosquito
U70416_human_Thailand_1982;U70416;Thailand;NA;NA;NA;NA;NA;1982;human
U70417_swine_Philippines_1984;U70417;Philippines;NA;NA;NA;NA;NA;1984;swine
U70418_IU_India_1970;U70418;India;NA;NA;NA;NA;NA;1970;NA
U70419_mosquito_Japan_1957;U70419;Japan;NA;NA;NA;NA;NA;1957;mosquito
U70420_mosquito_Vietnam_1979;U70420;Vietnam;NA;NA;NA;NA;NA;1979;mosquito
U70421_mosquito_Malaysia_1970;U70421;Malaysia;NA;NA;NA;NA;NA;1970;mosquito
YNHH_mosquito_Yunnan-Honghe_2012;YNHH;mainland China;Yunnan;Honghe Hani and Yi Autonomous Prefecture;NA;NA;NA;2012;mosquito
YNPE1_mosquito_Yunnan-Puer_2012;YNPE1;mainland China;Yunnan;Pu'er;NA;NA;NA;2012;mosquito
YNPE2_mosquito_Yunnan-Puer_2016;YNPE2;mainland China;Yunnan;Pu'er;NA;NA;NA;2016;mosquito
YNZT1_mosquito_Yunnan-Zhaotong_2012;YNZT1;mainland China;Yunnan;Zhaotong;NA;NA;NA;2012;mosquito
YNZT2_mosquito_Yunnan-Zhaotong_2018;YNZT2;mainland China;Yunnan;Zhaotong;NA;NA;NA;2018;mosquito
Z34096_human_India_1958;Z34096;India;NA;NA;NA;NA;NA;1958;human
Z34097_human_Sri_Lanka_1969;Z34097;Sri Lanka;NA;NA;NA;NA;NA;1969;human
ZJ-01_swine_Zhejiang-Jinhua_2018-06;ZJ-01;mainland China;Zhejiang;Jinhua;NA;NA;NA;2018/06;swine
